# ids, mstar, gas_mass, sfr, sfr_compact, gas_Z, rstar, rgas
6.772490000000000000e+05,9.023685455322265625e+00,1.001206588745117188e+01,1.193705052137374878e-01,6.597243994474411011e-02,1.300446316599845886e-02,2.110952377319335938e+00,6.125781631469726562e+01
6.774190000000000000e+05,9.685782432556152344e+00,1.005165290832519531e+01,6.734119057655334473e-01,1.908995509147644043e-01,1.717771776020526886e-02,3.686469078063964844e+00,2.224315261840820312e+01
6.774790000000000000e+05,9.133297920227050781e+00,1.006186389923095703e+01,2.680028378963470459e-01,1.827910542488098145e-01,1.462398283183574677e-02,1.425879120826721191e+00,6.574719238281250000e+01
6.776320000000000000e+05,9.483682632446289062e+00,1.004055881500244141e+01,5.394018888473510742e-01,2.482971251010894775e-01,9.816104546189308167e-03,6.309279918670654297e+00,2.044914245605468750e+01
6.776830000000000000e+05,9.196573257446289062e+00,1.014444446563720703e+01,1.967277377843856812e-01,6.747997552156448364e-02,9.151065722107887268e-03,3.181205749511718750e+00,2.409338951110839844e+01
6.777350000000000000e+05,9.510117530822753906e+00,1.005795097351074219e+01,2.450889796018600464e-01,6.174233183264732361e-02,1.779030635952949524e-02,2.121946334838867188e+00,2.305295372009277344e+01
6.777890000000000000e+05,9.509044647216796875e+00,9.898327827453613281e+00,1.841844618320465088e-01,1.719906926155090332e-01,2.133017592132091522e-02,1.289066553115844727e+00,6.955176544189453125e+01
6.779110000000000000e+05,9.107797622680664062e+00,9.967834472656250000e+00,2.913501262664794922e-01,2.047149240970611572e-01,1.032326370477676392e-02,4.140585899353027344e+00,4.817210769653320312e+01
6.782020000000000000e+05,9.529413223266601562e+00,8.861316680908203125e+00,5.069430172443389893e-02,2.733712457120418549e-02,2.125155553221702576e-02,1.319810032844543457e+00,8.645252227783203125e+00
6.782630000000000000e+05,9.141039848327636719e+00,1.012017345428466797e+01,2.681160271167755127e-01,7.240881770849227905e-02,8.736884221434593201e-03,4.037390708923339844e+00,3.317884826660156250e+01
6.783520000000000000e+05,9.333069801330566406e+00,1.025231361389160156e+01,2.178803235292434692e-01,5.508926883339881897e-02,9.995156899094581604e-03,5.470589160919189453e+00,2.660264778137207031e+01
6.784790000000000000e+05,9.382404327392578125e+00,9.963403701782226562e+00,2.459922283887863159e-01,9.234146773815155029e-02,1.347732543945312500e-02,2.592728614807128906e+00,5.314786148071289062e+01
6.785500000000000000e+05,9.165568351745605469e+00,1.006642627716064453e+01,3.874097466468811035e-01,2.312860637903213501e-01,8.169518783688545227e-03,5.179761886596679688e+00,4.353688430786132812e+01
6.786480000000000000e+05,9.871168136596679688e+00,8.820558547973632812e+00,5.871270596981048584e-02,5.393438041210174561e-02,3.480662405490875244e-02,1.532271385192871094e+00,6.548354148864746094e+00
6.786580000000000000e+05,9.455068588256835938e+00,9.948211669921875000e+00,2.985685467720031738e-01,4.584917426109313965e-02,1.878497935831546783e-02,2.153980731964111328e+00,3.766187286376953125e+01
6.787330000000000000e+05,9.366882324218750000e+00,1.002065849304199219e+01,1.856824010610580444e-01,8.875910937786102295e-02,9.319901466369628906e-03,4.098568439483642578e+00,3.321494293212890625e+01
6.788010000000000000e+05,9.305408477783203125e+00,1.011210155487060547e+01,3.194059431552886963e-01,1.245291084051132202e-01,9.103332646191120148e-03,6.238606929779052734e+00,2.580726623535156250e+01
6.789380000000000000e+05,1.001703262329101562e+01,8.740345001220703125e+00,1.869205012917518616e-02,1.869205012917518616e-02,3.614567965269088745e-02,1.661576747894287109e+00,1.753618812561035156e+01
6.789460000000000000e+05,9.575454711914062500e+00,9.989635467529296875e+00,1.852011233568191528e-01,7.787735015153884888e-02,1.918112672865390778e-02,1.938712954521179199e+00,6.431742095947265625e+01
6.790010000000000000e+05,9.353913307189941406e+00,1.012160110473632812e+01,2.166488617658615112e-01,6.075379252433776855e-02,1.064415648579597473e-02,4.559710502624511719e+00,2.840339851379394531e+01
6.790770000000000000e+05,9.119604110717773438e+00,9.890213012695312500e+00,1.300805658102035522e-01,9.936694800853729248e-02,1.297887787222862244e-02,1.846073985099792480e+00,3.359944534301757812e+01
6.791350000000000000e+05,9.551019668579101562e+00,9.870677947998046875e+00,3.124454617500305176e-01,1.438338905572891235e-01,1.950597204267978668e-02,1.605440139770507812e+00,5.868539428710937500e+01
6.791930000000000000e+05,9.159389495849609375e+00,1.016409206390380859e+01,3.000338673591613770e-01,5.948781594634056091e-02,1.131461281329393387e-02,4.030745983123779297e+00,2.179139328002929688e+01
6.792600000000000000e+05,9.315562248229980469e+00,1.014110183715820312e+01,2.584710717201232910e-01,1.035636141896247864e-01,1.728791557252407074e-02,2.176341295242309570e+00,4.595801925659179688e+01
6.792890000000000000e+05,9.700994491577148438e+00,9.937524795532226562e+00,5.812464952468872070e-01,2.242253720760345459e-01,1.818124391138553619e-02,3.074669361114501953e+00,3.342665863037109375e+01
6.794780000000000000e+05,9.396975517272949219e+00,1.009391880035400391e+01,4.388176202774047852e-01,1.062698662281036377e-01,1.239750720560550690e-02,4.375792026519775391e+00,2.974440956115722656e+01
6.795290000000000000e+05,9.258007049560546875e+00,9.905185699462890625e+00,1.347970664501190186e-01,1.138139143586158752e-01,1.990804634988307953e-02,1.009573578834533691e+00,7.292046356201171875e+01
6.795860000000000000e+05,9.507103919982910156e+00,1.005997562408447266e+01,4.694525599479675293e-01,1.425564289093017578e-01,1.505060493946075439e-02,2.054603576660156250e+00,2.879394721984863281e+01
6.796230000000000000e+05,9.343578338623046875e+00,1.003517150878906250e+01,3.500626385211944580e-01,1.701579838991165161e-01,1.138904504477977753e-02,3.625954866409301758e+00,4.015204238891601562e+01
6.796860000000000000e+05,9.161708831787109375e+00,1.013931465148925781e+01,3.145063817501068115e-01,8.229852467775344849e-02,9.591940790414810181e-03,3.762832880020141602e+00,3.076746559143066406e+01
6.797520000000000000e+05,9.082590103149414062e+00,1.014645290374755859e+01,1.881632655858993530e-01,8.458849787712097168e-02,1.074571814388036728e-02,2.306426048278808594e+00,3.540410232543945312e+01
6.798060000000000000e+05,9.316946029663085938e+00,9.933451652526855469e+00,1.825041621923446655e-01,1.021338254213333130e-01,2.236135676503181458e-02,1.907659053802490234e+00,5.207910919189453125e+01
6.799740000000000000e+05,9.708482742309570312e+00,1.001716041564941406e+01,2.764348983764648438e-01,1.125695854425430298e-01,1.494200620800256729e-02,5.568288326263427734e+00,2.297210502624511719e+01
6.800030000000000000e+05,9.426188468933105469e+00,1.011723518371582031e+01,4.100620448589324951e-01,2.523112297058105469e-01,9.779046289622783661e-03,4.611628532409667969e+00,2.747124099731445312e+01
6.800620000000000000e+05,9.207364082336425781e+00,1.017946624755859375e+01,3.429483771324157715e-01,6.328807771205902100e-02,8.451257832348346710e-03,5.050882816314697266e+00,2.240392303466796875e+01
6.801030000000000000e+05,9.140823364257812500e+00,9.958494186401367188e+00,2.710185647010803223e-01,4.420031979680061340e-02,1.225472986698150635e-02,2.743344783782958984e+00,2.568655014038085938e+01
6.801490000000000000e+05,9.059149742126464844e+00,1.014845657348632812e+01,1.699069738388061523e-01,3.324694558978080750e-02,7.555988151580095291e-03,4.339063167572021484e+00,2.717737770080566406e+01
6.802140000000000000e+05,9.333996772766113281e+00,1.003502655029296875e+01,4.367940127849578857e-01,1.211174950003623962e-01,1.515481434762477875e-02,1.958510041236877441e+00,3.513983154296875000e+01
6.804390000000000000e+05,9.109106063842773438e+00,1.018786621093750000e+01,3.583824336528778076e-01,6.281467527151107788e-02,7.593607529997825623e-03,4.986740589141845703e+00,2.233530616760253906e+01
6.804800000000000000e+05,9.286888122558593750e+00,1.000967311859130859e+01,3.599512875080108643e-01,1.117841303348541260e-01,1.685025729238986969e-02,2.076786756515502930e+00,5.356787872314453125e+01
6.805450000000000000e+05,9.143626213073730469e+00,1.012712669372558594e+01,3.009640276432037354e-01,6.582847982645034790e-02,1.197175215929746628e-02,3.406285285949707031e+00,4.831903839111328125e+01
6.806140000000000000e+05,9.011600494384765625e+00,1.003092765808105469e+01,2.012821733951568604e-01,2.944449149072170258e-02,1.076406333595514297e-02,2.272036314010620117e+00,4.618782043457031250e+01
6.806970000000000000e+05,9.157392501831054688e+00,1.010650539398193359e+01,2.029895335435867310e-01,6.204015016555786133e-02,8.515106514096260071e-03,4.314416408538818359e+00,4.683493041992187500e+01
6.809050000000000000e+05,9.549882888793945312e+00,9.854044914245605469e+00,3.267987370491027832e-01,1.457120180130004883e-01,2.510348334908485413e-02,1.507546186447143555e+00,5.311717605590820312e+01
6.809500000000000000e+05,9.162793159484863281e+00,1.007991600036621094e+01,1.567637026309967041e-01,8.287963271141052246e-02,9.774061851203441620e-03,3.866030454635620117e+00,5.148414993286132812e+01
6.809930000000000000e+05,9.046469688415527344e+00,9.705120086669921875e+00,1.245169788599014282e-01,7.930603623390197754e-02,1.122771110385656357e-02,2.789007186889648438e+00,2.330672073364257812e+01
6.809940000000000000e+05,9.194413185119628906e+00,9.635035514831542969e+00,3.817576766014099121e-01,5.325113981962203979e-02,3.465168178081512451e-02,2.158671021461486816e-01,1.768579483032226562e+01
6.811410000000000000e+05,9.094532966613769531e+00,1.009873580932617188e+01,4.079523384571075439e-01,6.064609065651893616e-02,8.614775724709033966e-03,2.747727632522583008e+00,5.065290832519531250e+01
6.813080000000000000e+05,9.257242202758789062e+00,1.018812942504882812e+01,3.185009360313415527e-01,9.223800152540206909e-02,1.234741788357496262e-02,3.251528024673461914e+00,2.508313751220703125e+01
6.814260000000000000e+05,9.157895088195800781e+00,1.000039196014404297e+01,2.109160721302032471e-01,5.943868309259414673e-02,1.015606336295604706e-02,2.422327041625976562e+00,2.812259101867675781e+01
6.814950000000000000e+05,9.238304138183593750e+00,1.007922077178955078e+01,2.344229072332382202e-01,6.384919583797454834e-02,1.669647730886936188e-02,2.451598405838012695e+00,2.931520843505859375e+01
6.815590000000000000e+05,9.288584709167480469e+00,1.008641433715820312e+01,4.557299315929412842e-01,9.944497048854827881e-02,1.117443572729825974e-02,4.050322532653808594e+00,2.692916107177734375e+01
6.816220000000000000e+05,9.476690292358398438e+00,9.976050376892089844e+00,2.797688245773315430e-01,5.186773464083671570e-02,1.753975450992584229e-02,3.003573656082153320e+00,3.886314392089843750e+01
6.818820000000000000e+05,9.139599800109863281e+00,1.017333316802978516e+01,4.056258201599121094e-01,1.305280029773712158e-01,9.181797504425048828e-03,4.755102634429931641e+00,3.118147087097167969e+01
6.819450000000000000e+05,9.118585586547851562e+00,1.000333499908447266e+01,1.752700358629226685e-01,2.359857410192489624e-02,1.374118123203516006e-02,1.584222435951232910e+00,5.375899124145507812e+01
6.820030000000000000e+05,9.230082511901855469e+00,1.016585731506347656e+01,3.098147511482238770e-01,7.939618080854415894e-02,7.289431523531675339e-03,5.401689529418945312e+00,2.756327819824218750e+01
6.820750000000000000e+05,9.480498313903808594e+00,9.807184219360351562e+00,1.440027058124542236e-01,8.868502825498580933e-02,1.907052658498287201e-02,2.125067234039306641e+00,5.366579055786132812e+01
6.821080000000000000e+05,9.284337043762207031e+00,1.009724998474121094e+01,5.491745471954345703e-01,1.954106986522674561e-01,1.043244171887636185e-02,3.644558191299438477e+00,3.452484512329101562e+01
6.821520000000000000e+05,9.106018066406250000e+00,1.005794525146484375e+01,2.261196672916412354e-01,8.142849057912826538e-02,8.895024657249450684e-03,3.266008377075195312e+00,2.956970787048339844e+01
6.822760000000000000e+05,9.252763748168945312e+00,1.001047897338867188e+01,1.813612729310989380e-01,3.897255286574363708e-02,1.339204050600528717e-02,3.756755352020263672e+00,4.135422897338867188e+01
6.823500000000000000e+05,9.389521598815917969e+00,9.910084724426269531e+00,1.727627515792846680e-01,2.991057373583316803e-02,1.188741903752088547e-02,2.719353199005126953e+00,5.658489608764648438e+01
6.824850000000000000e+05,9.249187469482421875e+00,1.009211158752441406e+01,2.735414803028106689e-01,9.046415239572525024e-02,1.633156649768352509e-02,2.284325361251831055e+00,2.617961311340332031e+01
6.825520000000000000e+05,9.127337455749511719e+00,1.011987400054931641e+01,3.099562823772430420e-01,1.620956063270568848e-01,7.552953902631998062e-03,4.958784580230712891e+00,2.338714218139648438e+01
6.826290000000000000e+05,9.134202003479003906e+00,1.007930660247802734e+01,2.687478959560394287e-01,1.247821897268295288e-01,1.160859689116477966e-02,2.681124210357666016e+00,5.777499389648437500e+01
6.827030000000000000e+05,9.519909858703613281e+00,9.862811088562011719e+00,3.541462421417236328e-01,2.067430019378662109e-01,2.334060519933700562e-02,1.311175107955932617e+00,4.665764617919921875e+01
6.828130000000000000e+05,9.120767593383789062e+00,9.773407936096191406e+00,4.448941349983215332e-02,2.936989255249500275e-02,1.394663099199533463e-02,1.383851051330566406e+00,4.315198516845703125e+01
6.828670000000000000e+05,9.324536323547363281e+00,1.011713695526123047e+01,8.035872578620910645e-01,3.836081922054290771e-01,8.626148104667663574e-03,5.349893093109130859e+00,2.207493972778320312e+01
6.829330000000000000e+05,9.388320922851562500e+00,9.957300186157226562e+00,4.368034005165100098e-01,2.231848835945129395e-01,1.388853136450052261e-02,2.122883796691894531e+00,4.797684478759765625e+01
6.829820000000000000e+05,9.039803504943847656e+00,1.004734420776367188e+01,2.419999837875366211e-01,7.179052382707595825e-02,1.424869708716869354e-02,1.257045388221740723e+00,5.743127059936523438e+01
6.830790000000000000e+05,9.138786315917968750e+00,1.006139183044433594e+01,2.787910699844360352e-01,9.113488346338272095e-02,9.262661449611186981e-03,3.918761968612670898e+00,3.173829841613769531e+01
6.831560000000000000e+05,9.272392272949218750e+00,1.008913135528564453e+01,2.536970078945159912e-01,9.281978011131286621e-02,7.700525224208831787e-03,7.000213146209716797e+00,2.320294189453125000e+01
6.832030000000000000e+05,9.213059425354003906e+00,1.009792709350585938e+01,2.478606998920440674e-01,8.328283578157424927e-02,1.124083437025547028e-02,2.615293502807617188e+00,2.757232093811035156e+01
6.833480000000000000e+05,9.297024726867675781e+00,9.983407974243164062e+00,1.431011855602264404e-01,4.728184640407562256e-02,1.699755899608135223e-02,2.188939571380615234e+00,6.052584838867187500e+01
6.835440000000000000e+05,9.570999145507812500e+00,1.013454341888427734e+01,3.628168404102325439e-01,1.443161517381668091e-01,1.446561701595783234e-02,3.773921251296997070e+00,2.497101783752441406e+01
6.835890000000000000e+05,9.394956588745117188e+00,1.000215053558349609e+01,5.754525661468505859e-01,2.402735799551010132e-01,1.166345737874507904e-02,4.103327274322509766e+00,2.990496635437011719e+01
6.836220000000000000e+05,9.172423362731933594e+00,1.005333805084228516e+01,2.776169180870056152e-01,4.082893952727317810e-02,9.351977147161960602e-03,2.830067873001098633e+00,2.366351890563964844e+01
6.836970000000000000e+05,9.008125305175781250e+00,1.018443202972412109e+01,2.558087706565856934e-01,5.907981470227241516e-02,5.845722276717424393e-03,4.397503852844238281e+00,2.597901535034179688e+01
6.837620000000000000e+05,9.149627685546875000e+00,1.009769916534423828e+01,3.555157482624053955e-01,1.868286430835723877e-01,1.102520432323217392e-02,2.950042009353637695e+00,4.099694824218750000e+01
6.838380000000000000e+05,9.450984954833984375e+00,9.927501678466796875e+00,1.866165399551391602e-01,6.414510309696197510e-02,1.533552072942256927e-02,2.817559719085693359e+00,4.051520919799804688e+01
6.838840000000000000e+05,9.348586082458496094e+00,1.000717639923095703e+01,3.086777031421661377e-01,1.100423261523246765e-01,1.245111878961324692e-02,4.491399765014648438e+00,4.723688507080078125e+01
6.839350000000000000e+05,9.412807464599609375e+00,1.006682205200195312e+01,2.944891154766082764e-01,4.159632697701454163e-02,1.218018401414155960e-02,3.290784597396850586e+00,2.002794265747070312e+01
6.839700000000000000e+05,9.397946357727050781e+00,1.006055641174316406e+01,4.038798213005065918e-01,1.484590917825698853e-01,1.687280461192131042e-02,2.777598857879638672e+00,3.880974578857421875e+01
6.841510000000000000e+05,9.320281982421875000e+00,9.830354690551757812e+00,3.396278917789459229e-01,2.051009386777877808e-01,1.518421713262796402e-02,1.371288180351257324e+00,4.204203033447265625e+01
6.842240000000000000e+05,9.065422058105468750e+00,1.022856140136718750e+01,3.149096071720123291e-01,1.073387861251831055e-01,7.818527519702911377e-03,4.191683769226074219e+00,2.712594413757324219e+01
6.842810000000000000e+05,9.261800765991210938e+00,1.011308670043945312e+01,4.861844480037689209e-01,9.700064361095428467e-02,1.112092938274145126e-02,3.550723552703857422e+00,2.851902198791503906e+01
6.843310000000000000e+05,9.493297576904296875e+00,9.919063568115234375e+00,1.141224279999732971e-01,7.117524743080139160e-02,1.083870045840740204e-02,4.678256034851074219e+00,2.230841636657714844e+01
6.843570000000000000e+05,9.140487670898437500e+00,1.027674770355224609e+01,4.622882604598999023e-01,1.753382086753845215e-01,5.545761436223983765e-03,6.123731136322021484e+00,2.166511535644531250e+01
6.843950000000000000e+05,9.453710556030273438e+00,1.004228305816650391e+01,2.950963079929351807e-01,1.388880461454391479e-01,1.320438086986541748e-02,2.787833929061889648e+00,2.502823829650878906e+01
6.845820000000000000e+05,9.348536491394042969e+00,9.696621894836425781e+00,3.356623277068138123e-02,3.322763368487358093e-02,3.294179588556289673e-02,1.237583875656127930e+00,6.219130325317382812e+01
6.846330000000000000e+05,9.281051635742187500e+00,1.009661579132080078e+01,2.976997196674346924e-01,6.609304994344711304e-02,9.321765974164009094e-03,3.782479047775268555e+00,3.466333389282226562e+01
6.846830000000000000e+05,9.008235931396484375e+00,1.009902477264404297e+01,1.712987273931503296e-01,7.186640053987503052e-02,1.080750394612550735e-02,2.584089994430541992e+00,3.176090240478515625e+01
6.847290000000000000e+05,9.528187751770019531e+00,9.921380996704101562e+00,3.639318645000457764e-01,1.774480044841766357e-01,1.631639152765274048e-02,3.717702150344848633e+00,4.692496871948242188e+01
6.847790000000000000e+05,9.045141220092773438e+00,1.001054668426513672e+01,1.577719002962112427e-01,4.989268258213996887e-02,1.196631137281656265e-02,2.109828710556030273e+00,5.140564346313476562e+01
6.848370000000000000e+05,9.656732559204101562e+00,9.779629707336425781e+00,3.057357668876647949e-01,1.045432239770889282e-01,1.627814397215843201e-02,3.754022359848022461e+00,1.358495521545410156e+01
6.848480000000000000e+05,9.323545455932617188e+00,9.870910644531250000e+00,2.138873934745788574e-01,8.647038787603378296e-02,2.004746906459331512e-02,1.447880864143371582e+00,3.486142730712890625e+01
6.849060000000000000e+05,9.749752998352050781e+00,9.939631462097167969e+00,2.549774050712585449e-01,3.146762028336524963e-02,2.289287187159061432e-02,1.347933888435363770e+00,5.002094650268554688e+01
6.849330000000000000e+05,9.259383201599121094e+00,1.006860923767089844e+01,2.086094915866851807e-01,4.138964787125587463e-02,7.538979873061180115e-03,5.345021247863769531e+00,2.642552185058593750e+01
6.849720000000000000e+05,9.004662513732910156e+00,1.007866668701171875e+01,1.997909098863601685e-01,2.391787990927696228e-02,9.785149246454238892e-03,2.777200698852539062e+00,4.561350250244140625e+01
6.850630000000000000e+05,9.183373451232910156e+00,1.009504985809326172e+01,2.121087014675140381e-01,1.177493706345558167e-01,1.020339503884315491e-02,3.022328853607177734e+00,4.320133590698242188e+01
6.851330000000000000e+05,9.058771133422851562e+00,9.940405845642089844e+00,1.661434918642044067e-01,4.477591440081596375e-02,1.112284697592258453e-02,2.343407154083251953e+00,5.001214599609375000e+01
6.851870000000000000e+05,9.359210968017578125e+00,9.902966499328613281e+00,1.486420184373855591e-01,1.403505355119705200e-01,1.623597554862499237e-02,2.376613855361938477e+00,3.384862136840820312e+01
6.852380000000000000e+05,9.429568290710449219e+00,9.898441314697265625e+00,2.853491604328155518e-01,1.962349265813827515e-01,1.607820205390453339e-02,2.506383895874023438e+00,5.326278686523437500e+01
6.852910000000000000e+05,9.225807189941406250e+00,9.943406105041503906e+00,2.981795072555541992e-01,6.526763737201690674e-02,1.602221652865409851e-02,2.405269145965576172e+00,2.338039398193359375e+01
6.853800000000000000e+05,9.298783302307128906e+00,9.972786903381347656e+00,2.941199243068695068e-01,3.419743850827217102e-02,1.524484809488058090e-02,2.058159589767456055e+00,4.255364990234375000e+01
6.854420000000000000e+05,9.162348747253417969e+00,1.001657772064208984e+01,2.530886828899383545e-01,1.196782067418098450e-01,1.082815416157245636e-02,3.280547380447387695e+00,3.283423995971679688e+01
6.855080000000000000e+05,9.333516120910644531e+00,9.979693412780761719e+00,3.586649000644683838e-01,1.436331570148468018e-01,9.730917401611804962e-03,4.433294296264648438e+00,3.676360321044921875e+01
6.855720000000000000e+05,9.355388641357421875e+00,9.984632492065429688e+00,1.054475978016853333e-01,5.645846575498580933e-02,1.728323101997375488e-02,3.227979898452758789e+00,5.195173263549804688e+01
6.856670000000000000e+05,9.547702789306640625e+00,9.933227539062500000e+00,3.667237162590026855e-01,3.617263212800025940e-02,1.355283800512552261e-02,2.865679979324340820e+00,3.023891830444335938e+01
6.856930000000000000e+05,9.068326950073242188e+00,1.005106067657470703e+01,1.848058253526687622e-01,1.699454486370086670e-01,1.255482342094182968e-02,1.778239607810974121e+00,6.147337341308593750e+01
6.857610000000000000e+05,9.017361640930175781e+00,1.015140247344970703e+01,1.645644456148147583e-01,4.852676764130592346e-02,8.068974129855632782e-03,3.768068075180053711e+00,2.477716064453125000e+01
6.858120000000000000e+05,9.097574234008789062e+00,1.010058021545410156e+01,2.810921669006347656e-01,1.116712018847465515e-01,1.036521047353744507e-02,2.464733839035034180e+00,4.469411087036132812e+01
6.858900000000000000e+05,9.379825592041015625e+00,9.989329338073730469e+00,2.138889878988265991e-01,7.072243094444274902e-02,2.221042104065418243e-02,1.901574015617370605e+00,4.285980224609375000e+01
6.860040000000000000e+05,9.011775970458984375e+00,1.006249427795410156e+01,1.074353009462356567e-01,4.689738899469375610e-02,7.343102246522903442e-03,3.802456140518188477e+00,3.352101898193359375e+01
6.861120000000000000e+05,9.658835411071777344e+00,9.953467369079589844e+00,2.751210331916809082e-01,1.142783910036087036e-01,1.537480112165212631e-02,4.117414474487304688e+00,2.538406181335449219e+01
6.861450000000000000e+05,9.136360168457031250e+00,1.006255435943603516e+01,3.195729553699493408e-01,1.518307328224182129e-01,1.137274224311113358e-02,2.800669670104980469e+00,3.559387207031250000e+01
6.862240000000000000e+05,9.210412025451660156e+00,1.007205295562744141e+01,1.838334649801254272e-01,3.259808942675590515e-02,1.236384361982345581e-02,3.387766838073730469e+00,3.675462722778320312e+01
6.862830000000000000e+05,9.454785346984863281e+00,9.443652153015136719e+00,1.744888424873352051e-01,6.664706021547317505e-02,1.585953123867511749e-02,2.837471008300781250e+00,1.473469448089599609e+01
6.863640000000000000e+05,9.471292495727539062e+00,9.804201126098632812e+00,1.617791950702667236e-01,2.100640535354614258e-02,2.437568642199039459e-02,9.591719508171081543e-01,1.746760559082031250e+01
6.864900000000000000e+05,9.114983558654785156e+00,1.006936931610107422e+01,1.969799846410751343e-01,1.089730784296989441e-01,9.036159142851829529e-03,2.580085039138793945e+00,2.576590919494628906e+01
6.866290000000000000e+05,9.426516532897949219e+00,1.011586856842041016e+01,4.438982307910919189e-01,1.576999276876449585e-01,1.486650574952363968e-02,5.147409439086914062e+00,2.193894195556640625e+01
6.866520000000000000e+05,9.066477775573730469e+00,9.932118415832519531e+00,1.415205895900726318e-01,1.264993101358413696e-01,7.217497099190950394e-03,2.858990669250488281e+00,4.438946151733398438e+01
6.867150000000000000e+05,9.208897590637207031e+00,9.819264411926269531e+00,5.153614655137062073e-02,2.670657634735107422e-02,1.824754290282726288e-02,1.618382215499877930e+00,7.544104003906250000e+01
6.867660000000000000e+05,9.107141494750976562e+00,1.003831863403320312e+01,1.712057888507843018e-01,7.664996385574340820e-02,1.292739901691675186e-02,2.341902494430541992e+00,5.836992645263671875e+01
6.868450000000000000e+05,9.488237380981445312e+00,1.002037620544433594e+01,4.642259180545806885e-01,1.293494701385498047e-01,1.276341080665588379e-02,4.724145412445068359e+00,2.020187950134277344e+01
6.868800000000000000e+05,9.377502441406250000e+00,9.879054069519042969e+00,2.226911336183547974e-01,6.476976722478866577e-02,1.481747813522815704e-02,2.371098279953002930e+00,3.191001701354980469e+01
6.869280000000000000e+05,9.034635543823242188e+00,9.985534667968750000e+00,3.017566800117492676e-01,1.330378800630569458e-01,8.491832762956619263e-03,2.371327877044677734e+00,3.866601562500000000e+01
6.873890000000000000e+05,9.010408401489257812e+00,1.001855087280273438e+01,1.184697151184082031e-01,5.758677050471305847e-02,9.438417851924896240e-03,2.230898857116699219e+00,3.366646194458007812e+01
6.874470000000000000e+05,9.487205505371093750e+00,9.990069389343261719e+00,7.447776198387145996e-01,3.133260905742645264e-01,1.280404720455408096e-02,4.085668563842773438e+00,1.848864746093750000e+01
6.874810000000000000e+05,9.100473403930664062e+00,9.991058349609375000e+00,1.710812151432037354e-01,5.273237079381942749e-02,8.940150029957294464e-03,2.559695959091186523e+00,4.078200149536132812e+01
6.875430000000000000e+05,9.210455894470214844e+00,9.970185279846191406e+00,2.038850635290145874e-01,6.284113973379135132e-02,1.564058847725391388e-02,1.855717301368713379e+00,5.093435287475585938e+01
6.875900000000000000e+05,9.430309295654296875e+00,9.957998275756835938e+00,2.333795130252838135e-01,5.527663603425025940e-02,1.906152814626693726e-02,1.467013955116271973e+00,5.935498809814453125e+01
6.877100000000000000e+05,9.378114700317382812e+00,9.904619216918945312e+00,2.273143231868743896e-01,6.551136821508407593e-02,1.859413646161556244e-02,1.549130558967590332e+00,4.840128326416015625e+01
6.877560000000000000e+05,9.401548385620117188e+00,9.722141265869140625e+00,1.021324023604393005e-01,7.053437083959579468e-02,1.600671559572219849e-02,2.243596553802490234e+00,1.299348926544189453e+01
6.878010000000000000e+05,9.169352531433105469e+00,1.004974174499511719e+01,2.469502687454223633e-01,6.242733821272850037e-02,8.998070843517780304e-03,4.635139942169189453e+00,2.351007843017578125e+01
6.878590000000000000e+05,9.262462615966796875e+00,1.001089477539062500e+01,4.467306137084960938e-01,1.421205252408981323e-01,1.258641574531793594e-02,2.325346946716308594e+00,4.079878234863281250e+01
6.878970000000000000e+05,9.040599822998046875e+00,9.950224876403808594e+00,1.789243221282958984e-01,6.380751729011535645e-02,1.329093147069215775e-02,1.871821165084838867e+00,6.420214080810546875e+01
6.879960000000000000e+05,9.296545028686523438e+00,9.772725105285644531e+00,8.523216098546981812e-02,4.696865379810333252e-02,1.733985729515552521e-02,1.404397487640380859e+00,3.802560424804687500e+01
6.880740000000000000e+05,9.392816543579101562e+00,9.928126335144042969e+00,2.798164188861846924e-01,6.129777431488037109e-02,1.807041093707084656e-02,2.665185689926147461e+00,3.805017089843750000e+01
6.881120000000000000e+05,9.098956108093261719e+00,1.015865325927734375e+01,1.453673839569091797e-01,6.979364156723022461e-02,1.104935538023710251e-02,3.461464405059814453e+00,2.781816482543945312e+01
6.881510000000000000e+05,9.304051399230957031e+00,1.000735473632812500e+01,3.682436645030975342e-01,1.631289273500442505e-01,1.110827364027500153e-02,4.542475700378417969e+00,2.405219268798828125e+01
6.881980000000000000e+05,9.032350540161132812e+00,1.011477375030517578e+01,1.622448563575744629e-01,1.205509454011917114e-01,6.186502985656261444e-03,5.059775829315185547e+00,2.217596817016601562e+01
6.882440000000000000e+05,9.260712623596191406e+00,9.939202308654785156e+00,2.177898138761520386e-01,1.207635775208473206e-01,1.565561071038246155e-02,1.412542343139648438e+00,6.343227386474609375e+01
6.883010000000000000e+05,9.410963058471679688e+00,9.861923217773437500e+00,2.143265008926391602e-01,9.527803957462310791e-02,1.425799354910850525e-02,1.930467367172241211e+00,5.093647384643554688e+01
6.885600000000000000e+05,9.293569564819335938e+00,1.004449176788330078e+01,2.836837768554687500e-01,3.301781043410301208e-02,1.786027848720550537e-02,1.986411094665527344e+00,2.853511810302734375e+01
6.885970000000000000e+05,9.522687911987304688e+00,1.017690372467041016e+01,3.559046387672424316e-01,1.042727753520011902e-01,1.338949427008628845e-02,4.857361316680908203e+00,2.269118309020996094e+01
