gal_id,los,popt_2par,popt_4par,rmse_2par,rmse_4par,success_2par,success_4par
394403.0,27.0,[ 9.67578732 -0.87369984],[42.33024463 -1.85622374  1.31617089  0.17847102],0.4469839490395874,0.24645987669878353,True,True
394403.0,13.0,[22.51061811 -1.37968909],[201.57763305  -1.86639244   3.91373588   0.34792579],1.9938058533522205,0.5438190894683876,True,True
519417.0,34.0,[ 8.54509546 -0.77161966],[22.90303119 -1.91541385  0.24456424  0.18563228],0.2177382189311494,0.23628161443404833,True,True
519417.0,13.0,[ 4.28237599 -0.31587671],[ 4.5553894   1.82403279 -0.83700242  0.07764455],0.09972745259659908,0.09569391283193965,True,True
519417.0,5.0,[ 7.9860712  -0.76578598],[22.38351352 -1.89312768  0.18867719  0.17301085],0.21056547724534533,0.2207611920870458,True,True
519417.0,22.0,[ 2.79723293 -0.05733315],[4.98418667e+01 7.45247223e+00 4.08986485e+01 3.99627580e-02],0.06272859995863193,0.06326208166379778,True,True
519417.0,30.0,[ 3.28204516 -0.09717457],[ 0.04158212  0.30348962 -1.98229972  0.04495907],0.06481535668004446,0.0569098384578453,True,True
519417.0,25.0,[ 6.09914664 -0.55312941],[13.75026336  1.89669556  0.13506819  0.12012705],0.14576886516998286,0.16100314632328844,True,True
663493.0,0.0,[ 6.17551641 -0.28521105],[7.34590955e+02 1.91253154e+00 2.13041218e+01 4.76988015e-02],0.28057431128454186,0.0772946053909387,True,True
663493.0,50.0,[ 5.26285679 -0.47765309],[19.87369524  1.7033208   1.33281319  0.07454132],0.22233433505550432,0.14862770711214365,True,True
663493.0,9.0,[ 6.91092365 -0.38960797],[4.83069459e+02 1.87537331e+00 1.77510931e+01 5.96048286e-02],0.3292011045604272,0.09381724493080502,True,True
663493.0,7.0,[ 6.19834123 -0.30046523],[4.17372565e+02 1.86918700e+00 1.79600718e+01 5.37017365e-02],0.2526291489036217,0.08000655957694766,True,True
663493.0,5.0,[ 6.2719619  -0.29936417],[6.83789061e+02 1.90818380e+00 2.08257041e+01 4.90470920e-02],0.28773242374183716,0.07918624812149004,True,True
484497.0,14.0,[ 4.93787181 -0.32483574],[ 3.16709829  1.93962242 -1.39138331  0.0993143 ],0.15851457226976456,0.07806717883286575,True,True
484497.0,33.0,[-0.02379659 -0.17798041],[1.89734208e+02 8.51570916e+00 9.86727756e+01 2.51929541e-02],0.1846417549451462,0.06720899939085442,True,True
505394.0,16.0,[15.22885711 -1.10172893],[120.0637933    1.97397012   4.25494168   0.2442995 ],0.8674269956052211,0.5163364331498514,True,True
229311.0,35.0,[ 3.48864058 -0.28866253],[ 3.15972043  1.76366861 -1.25595944  0.06749682],0.09688947588493453,0.08565670511199645,True,True
229311.0,14.0,[ 2.73264801 -0.06827334],[27.22222306  5.99141261 18.76500643  0.03842196],0.07547073815562223,0.0854546918198945,True,True
229311.0,43.0,[ 5.43702572 -0.54624573],[11.91550871  1.88880153 -0.17827371  0.1139289 ],0.16216821104326948,0.17823423816571818,True,True
229311.0,48.0,[ 4.20465908 -0.31195998],[ 5.86194495  1.85999464 -0.33029768  0.07124031],0.11100293035458753,0.10876072091287327,True,True
229311.0,16.0,[10.59467283 -0.94125768],[33.28947622  1.89490961  0.28980662  0.23441453],0.3465421447231772,0.229082254553504,True,True
229311.0,32.0,[15.37157597 -1.06070543],[111.15340651   1.94898161   4.13867568   0.2514397 ],0.8096149524373825,0.4143490033388407,True,True
229311.0,6.0,[ 4.17750766 -0.24489149],[ 1.3932422   1.03461907 -1.59825458  0.06935401],0.08473256517591667,0.07512565845258534,True,True
